LoanPurpose_Debt_Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,credit.policy,int.rate,MonthlyDebtPayments,LogAnnualIncome,dti,LengthOfCreditHistory,revol.bal,CreditCardUtilizationRate,inq.last.6mths,PreviousLoanDefaults,pub.rec,HasBankruptcy,fully.paid
1.0,0.0,0.0,0.0,1,-1.0742943325737138,-0.5526376008276351,-0.7170735023608328,0.9331326144721912,-0.2171620840719489,-0.0901500666881834,-0.2826065337186536,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.5237337568201468,-1.0481449729282997,-0.3423318153040942,-1.4580545096366535,-0.5091298607762061,-0.4458663666492004,-0.0826954754410621,-0.7169889396237944,2,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,1.2724602042983897,0.8255586835424105,-0.0276987859796958,0.917152627616057,-1.0930654141847205,0.1097644491889668,0.4343158821733983,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-1.0742943325737138,0.3894059469497106,0.5898889611670398,-1.2982546410753093,-0.0711781957198203,-0.3086695493659931,-1.6130490939798658,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.5341682883729917,1.3295659871722874,-0.3541090076012163,0.9040780929155828,-0.3631459724240775,0.1366349983739957,0.2998929291936388,0.6465665697514197,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.2890583031329364,-1.0199889497377843,-0.6532772367315395,0.6643782900735664,0.0748056926323082,-0.3663508715967002,1.1857057219064149,-0.7169889396237944,1,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.1802926042414837,1.0173866837357677,1.129022678293481,-0.7026369491648438,-0.3631459724240775,-0.3552412178542682,-0.6134938025919086,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.8880439725044991,0.0145879435507574,0.3645745522507302,-0.1200937919548518,0.512757357688694,-0.2677860235938433,-0.7237895588829935,0.6465665697514197,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.5341682883729917,-1.3201910769285965,-2.8006358861259404,1.3413486423425347,-0.3631459724240775,-0.3520120118331346,0.0241535384659262,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,1.2314851250831629,1.7499262373442352,-0.2322748065186258,0.285216783759831,0.6587412460408226,-0.04002330900233,0.1413427795252041,-0.262470436498723,1,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-0.5341682883729917,-0.1215075510476512,-1.125860649068636,-0.0445520359076706,-0.0711781957198203,-0.1550896960306127,0.1516830066774933,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,1.0,0.0,0.0,1,-0.3739929787134667,-0.5887623098267868,-0.6289567414996053,-1.4914672094267531,-0.8010976374804634,-0.4819208962613065,-1.009869176762995,-0.262470436498723,0,-0.2370031753165423,0,0
0.0,0.0,0.0,1.0,1,-0.768843742060202,-0.4157210901156093,0.437283704047247,-0.1811082872237287,-0.8010976374804634,-0.4792545793631228,0.9272000430991842,0.1920480666263483,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.7584092105073571,0.4481810416715924,0.2440307951548578,-1.1123057031130177,0.0748056926323082,-0.1343516757114063,1.5476136722365372,-0.7169889396237944,1,-0.2370031753165423,0,1
0.0,0.0,1.0,0.0,1,-0.5341682883729917,0.0362241328978428,0.1138336113494527,-1.4130200012239114,-0.5091298607762061,-0.4085675558179419,-1.2545878860338395,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.1698580726886398,1.0521591309007263,0.1138336113494527,1.338443190186874,2.1185801295621087,0.1581432880193441,1.1512382980654507,0.1920480666263483,1,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.768843742060202,0.0218804984422974,0.7913353289055995,0.1036260240310305,-1.0930654141847205,-0.0741521652990812,-0.8926799357037172,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.2994928346857813,-0.4347976409908298,0.9769516116968916,0.1384914498989602,0.512757357688694,0.4476460516754663,0.5859725470736403,-0.262470436498723,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-0.064817380998571,0.0651528771364684,0.4659178190660319,0.9302271623165306,-0.0711781957198203,-0.0155228192823533,1.4752320821705125,-0.7169889396237944,0,3.5781504602831933,1,1
1.0,0.0,0.0,0.0,1,-0.064817380998571,0.3863633578227765,0.4767981061090663,-0.1970882740798631,1.0966929110972083,-0.0917794825704067,-0.796171148949018,2.0101220791266337,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.1698580726886398,1.7774544246831612,0.0585772858651556,-0.4542207898558446,-0.2171620840719489,-0.0843730467421187,-0.7754906946444395,0.6465665697514197,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-1.1897695558166266,-0.4648854668016206,0.0016100574911165,-1.725356107957448,-0.947081525832592,-0.4347270871634552,-1.4372652323909492,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.1802926042414837,1.6570065313089843,0.6362791000667098,-1.7994451379267986,-0.3631459724240775,-0.4979484233937218,-1.5958153820593837,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-1.0742943325737138,0.6210290811207425,-1.0136370952103,1.3297268337198915,0.2207895809844368,0.0704214620691008,-0.4377099410029917,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,1.0,0.0,0.0,1,-0.1802926042414837,-0.7415196020250716,-1.125860649068636,0.314271305316439,-1.0930654141847205,-0.280584344705125,-0.8202983456376928,0.6465665697514197,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.4082585335772341,1.7302701456829324,0.5196902494539457,0.8648544888141619,-0.3631459724240775,0.051757243781815,1.0237088298538837,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.768843742060202,0.3344461624028725,0.4767981061090663,-0.8319295700917496,-0.6551137491283348,-0.5010887521849159,-1.6130490939798658,-0.7169889396237944,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,-0.2994928346857813,-0.4268772502477003,-0.1825998537881403,-0.5617225196152945,-1.0930654141847205,0.0987732984197874,-0.658301453585162,-0.7169889396237944,0,-0.2370031753165423,0,0
0.0,0.0,0.0,1.0,1,1.112284894638865,2.6591774356424045,1.6042688126688192,-0.840645926558732,0.2207895809844368,-0.5010887521849159,-1.6130490939798658,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,1.820036262901881,1.2196947131441187,0.1977140157527555,0.947659875250495,-0.0711781957198203,1.1338967697813211,1.7750986695869,0.6465665697514197,0,-0.2370031753165423,0,0
0.0,0.0,0.0,1.0,1,-1.0742943325737138,-0.537231474930938,-0.1827299815000144,0.2518040839697316,-1.0930654141847205,-0.4958153698751748,-1.5958153820593837,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,1.0,0.0,1,-1.0742943325737138,-0.3055600456943991,-0.0959799845285201,0.3244403878612518,-0.2171620840719489,-0.2170074995551006,-1.1787595535837188,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.0201172945819592,-0.5756743470744204,-1.8445442138003725,-0.9205458608394044,-0.3631459724240775,-0.4036496824279587,-0.4894110767644379,-0.262470436498723,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,-0.064817380998571,0.3863633578227765,1.092183181476927,1.598481158118516,2.5565317946184942,0.2222830222923184,1.0581762536948478,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,1.0,0.0,1,-1.5883453263647456,-0.451411143525199,1.2644800959257556,-0.7723678009007031,-0.6551137491283348,-0.015078433132656,-0.8857864509355243,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.0990829358623378,-1.2177572429884884,-0.545694476259628,0.957828957795308,-0.5091298607762061,-0.3412282412671473,1.485572309322802,0.6465665697514197,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.6123934396020614,0.5031891212839371,-0.0063098078408417,-1.630928912898472,-0.0711781957198203,-0.4076787835185474,-0.796171148949018,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,1.9355114861447935,2.7913127348692477,1.1435394981065623,-1.2590310369738884,-0.0711781957198203,0.4425504238256041,1.165025267601836,0.6465665697514197,1,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,-0.064817380998571,-0.1757912046773927,-0.4280579511726061,-0.3641517730303596,-0.0711781957198203,-0.2407673456922485,-0.0826954754410621,-0.262470436498723,2,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.5237337568201468,-0.7195936422849448,0.1931955261495254,-0.5195934633582129,2.8484995713227512,-0.4706927395456219,0.1551297490615897,-0.7169889396237944,1,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.5341682883729917,0.6749746692919358,1.9008324055182864,-0.9249040390728954,-0.3631459724240775,1.3041855423453197,-0.761703725108054,0.1920480666263483,0,-0.2370031753165423,0,0
0.0,0.0,0.0,1.0,1,-1.0742943325737138,0.3121821372041977,0.7733616989585336,-0.2987790995279913,4.01637067813978,-0.4155592312398458,0.4584430788620732,0.6465665697514197,0,-0.2370031753165423,0,1
0.0,0.0,1.0,0.0,1,-1.0966443757820192,0.0018380462569392,1.1578708371323314,-1.7660324381366994,0.6587412460408226,-0.4787213159834861,-1.5579012158343233,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.2890583031329364,-1.0851389931065756,0.2933253683175726,-0.1433374092001383,-0.0711781957198203,-0.3168462545204231,0.3550408073391813,0.6465665697514197,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.0543828494457266,1.6860801607441305,0.7182175598278366,-0.7186169360209781,0.9507090227450796,-0.0399640575157037,1.1960459490587037,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-0.1802926042414837,2.456531340775505,1.3715015017146106,-0.3496245122520556,1.534644576153594,0.3758628756276988,0.2861059596572532,0.1920480666263483,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,-0.1802926042414837,1.1213659597720955,0.4767981061090663,-0.1651283003675941,-0.3631459724240775,0.0192874291106003,0.2447450510480963,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.2890583031329364,-0.4012808655290499,0.0575672996294526,0.1689986975333986,-0.6551137491283348,0.1257623505780689,1.0099218603174978,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-0.2994928346857813,-0.5621517287324919,-1.7395660879827202,-0.4324298986883884,-0.5091298607762061,-0.2952194619018221,1.2063861762109929,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-1.1897695558166266,-1.3411511353585857,-0.2491308834101608,-1.7224506558017874,-0.3631459724240775,-0.4850315993091875,0.4618898212461696,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.6533685188172887,-0.9130636747055356,1.3723521140351975,-1.0948729901790528,-0.0711781957198203,-0.1503199513571952,0.3205733834982173,-0.7169889396237944,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,-1.0742943325737138,-0.537231474930938,0.4767981061090663,0.1181532848093345,0.9507090227450796,0.3657012456712876,-1.5579012158343233,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.1698580726886398,1.3115036326727114,0.2440307951548578,-0.0677956531529571,1.6806284645057228,0.0539199230436751,0.5239311841599049,0.1920480666263483,0,3.5781504602831933,1,1
0.0,0.0,0.0,1.0,1,-1.5883453263647456,-1.2383309408944223,-0.8102385515382156,0.112342380498013,-0.5091298607762061,-0.2725853940105739,-0.4963045615326307,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.1393175250262563,-1.252722870415475,-1.346441190752603,1.4052685897670725,0.8047251343929512,-0.4168923896889377,0.0207067960818298,-0.7169889396237944,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,0.8031092969239688,0.949725296960618,2.395661524317285,1.075499770099571,1.0966929110972083,1.7853964909808486,1.2305133728996678,-0.262470436498723,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.6876340736810561,1.9304531922089805,0.2440307951548578,-1.077440277245088,-0.947081525832592,-0.0565544737710689,0.5963127742259291,0.1920480666263483,0,3.5781504602831933,1,1
1.0,0.0,0.0,0.0,1,0.0990829358623378,-0.4096359118617414,-0.1189336996047557,0.994147109741068,-0.3631459724240775,0.0413586078788986,0.3412538378027957,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,1.0,0.0,1,-0.0201172945819592,-0.2216715169089357,0.4767981061090663,-0.5094243808134,0.6587412460408226,-0.1711764746496543,-0.1412900959707011,-0.262470436498723,0,3.5781504602831933,1,1
1.0,0.0,0.0,0.0,1,1.0377847506111793,0.972085912290307,-0.1825998537881403,-0.2871572909053481,-0.0711781957198203,-0.063783155139478,1.0512827689266548,-0.7169889396237944,1,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.3337583895495482,1.329421101975767,0.511048939821401,0.1137951065758434,-0.0711781957198203,0.4420171604459674,0.8513717106490633,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.0201172945819592,0.3896957173427517,-0.3007732044845294,1.6101029667411595,0.6587412460408226,-0.4967337679178825,-1.5958153820593837,0.6465665697514197,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-1.7075455568090432,-1.1644394906688846,-0.3906632807393095,0.7239400592646129,0.512757357688694,-0.4890607003997761,-1.571688185370709,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-1.0742943325737138,-0.0584824905611631,-0.2491308834101608,0.2808586055263396,1.0966929110972083,-0.3865852542795831,-0.4342631986188954,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,1.391660434742687,0.2842675893412166,-0.7170735023608328,1.3544231770430082,-1.3850331908889777,-0.0277582512706851,1.2684275391247282,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.6876340736810561,-0.7144743653412147,-0.8448627053899483,0.1689986975333986,-0.6551137491283348,-0.3068327532805777,0.2102776272071322,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-1.0966443757820192,-1.108996755466978,-0.8100471824719421,1.634799310064276,0.2207895809844368,-0.5010887521849159,-1.6130490939798658,-0.7169889396237944,1,-0.2370031753165423,0,1
0.0,1.0,0.0,0.0,1,-0.1393175250262563,-1.3007764605948278,-1.0970705759871713,1.7466592180572171,-0.947081525832592,-0.4061086191229504,1.147791555681354,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.0201172945819592,-0.2538843256020297,1.6042688126688192,0.0992678457975391,-0.947081525832592,2.261956197916213,1.0202620874697872,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-1.0966443757820192,0.0018380462569392,-0.6506726004506834,0.5859310818707246,-0.2171620840719489,0.1132899126432319,-0.2136716860367254,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.2547927482691696,-0.0662097010422652,1.6042688126688192,0.270689522981527,0.0748056926323082,0.7447626313630685,0.6824813338283393,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.9811691525391064,-0.611026335025462,-1.125860649068636,-1.5757253219409164,-0.947081525832592,-0.4628122918243234,-1.4648391714637206,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,1.0,0.0,0.0,1,-1.0966443757820192,0.4029768603571457,0.9928209789471806,-0.5893243150940721,0.3667734693365654,-0.43176451283214,-1.4234782628545637,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,1.0,0.0,0.0,1,-0.0201172945819592,-1.2031238381399014,-2.8006358861259404,1.027559809531167,-1.3850331908889777,-0.4832244289670852,-1.3993510661658888,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-1.0966443757820192,-0.9238817693790784,-0.0276987859796958,-0.8493622830257145,-0.5091298607762061,-0.3444574472882808,-0.9788484953061274,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.2145581591052505,-0.8915723705549708,1.3839658984581338,0.7370145939650865,-0.2171620840719489,1.0386500050295373,1.6613561709117184,0.6465665697514197,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.1393175250262563,-0.3398012471387823,-1.4543377054038065,0.6222492338164848,1.3886606878014656,-0.4846464646461165,-0.8168516032535963,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.2547927482691696,-0.4448913096817692,1.3715015017146106,0.9825253011184252,1.6806284645057228,0.4544895983808044,-0.523878500605402,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.5684338432367585,0.1046582407211023,-0.545694476259628,1.310841394708096,1.0966929110972083,-0.0384827703500461,1.409743976872681,0.6465665697514197,0,3.5781504602831933,1,0
1.0,0.0,0.0,0.0,1,0.3337583895495482,1.8839450441258476,1.1578708371323314,0.3505894572621991,1.6806284645057228,0.0342780552270553,0.6445671676032793,0.1920480666263483,0,3.5781504602831933,1,1
1.0,0.0,0.0,0.0,1,-0.2547927482691696,-0.6481652404002584,0.1931955261495254,-0.6910151405422005,0.6587412460408226,-0.2387824208902674,0.7341824695897854,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-0.2547927482691696,-0.3452102944755536,0.540594388004325,0.2779531533706789,0.0748056926323082,0.8603030302843616,0.3791680040278558,0.1920480666263483,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.8031092969239688,-1.3749576812134068,-0.1827299815000144,-0.7578405401223991,0.0748056926323082,-0.3079585315264775,1.7923323815073815,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.4894682019563799,-0.1190927977723068,0.7368074258204432,0.0251788158281885,-0.8010976374804634,0.0753393354590841,0.5790790623054475,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-1.0966443757820192,-0.4031643730838185,-0.3541090076012163,0.2372768231914276,-0.947081525832592,-0.0736189019194445,-0.6410677416646798,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.8031092969239688,-1.1342067796615731,-2.036129675952398,1.3064832164746052,1.0966929110972083,-0.0847878071485028,1.7750986695869,0.1920480666263483,0,-0.2370031753165423,0,0
0.0,0.0,0.0,1.0,1,1.2724602042983897,0.4874449299286919,0.8613072442828641,1.4633776328802883,-0.6551137491283348,0.3238104446264906,1.4821255669387057,0.1920480666263483,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-0.9811691525391064,-0.7660052002370636,-0.2491308834101608,0.3302512921725736,-0.6551137491283348,-0.325408094337924,-0.8754462237832351,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.2547927482691696,-0.5006721103422243,-1.068556894165727,-1.386870931822964,-0.5091298607762061,0.0721397551812636,1.364936325879428,-0.7169889396237944,1,-0.2370031753165423,0,1
0.0,1.0,0.0,0.0,1,0.0990829358623378,0.075246545827408,-0.8448627053899483,0.8561381323471797,-0.2171620840719489,-0.2000912001232908,-0.5859198635191373,0.6465665697514197,0,-0.2370031753165423,0,1
0.0,0.0,1.0,0.0,1,0.0990829358623378,-1.0561619538024432,-0.5868763185554278,-0.2987790995279913,-1.3850331908889777,-0.434282701013758,-0.8788929661673316,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.9811691525391064,-1.0450057936703523,-0.6291279570365023,-0.1941828219242024,1.242676799449337,-0.2767626238177283,-1.0236561462993807,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.2145581591052505,-0.242148624683856,-1.125860649068636,1.1074597438118396,-1.2390493025368492,-0.4341641980405054,-0.8168516032535963,0.6465665697514197,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.4492336127924609,2.3499441312018043,1.2413043179092056,1.7277737790454222,0.8047251343929512,1.9232747003602584,1.3028949629656923,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.0201172945819592,-0.728528229403719,0.2688648068697713,-0.7055424013205045,1.0966929110972083,0.0051559495502268,1.330468902038464,-0.262470436498723,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,1.7455361188741951,1.900172186136162,1.6042688126688192,0.1457550802881121,0.0748056926323082,-0.0130638825873616,1.6303354894548503,0.1920480666263483,2,-0.2370031753165423,0,1
0.0,0.0,1.0,0.0,1,1.0377847506111793,0.4694791655601298,1.333524770026103,-0.1099247094100389,-0.0711781957198203,0.3348904726256095,1.316681932502078,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.0201172945819592,-0.6440118647666659,1.8550097535700965,-0.4382408029997102,1.97259624120998,-0.5009702492116633,-1.6130490939798658,-0.262470436498723,0,3.5781504602831933,1,1
0.0,0.0,0.0,1.0,1,-0.9811691525391064,-0.1460414443251499,1.6042688126688192,-0.7462187314997558,0.6587412460408226,-5.818127288793179e-05,-0.5548991820622696,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-0.0201172945819592,-0.7204629534640687,0.3645745522507302,-0.1404319570444772,-1.0930654141847205,-0.1413729768766233,-0.2963935032550392,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,1.0377847506111793,1.809812118572776,0.5613156320556656,0.6004583426490284,-1.2390493025368492,-0.0982971460993002,0.0861949013796615,-0.262470436498723,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.8031092969239688,0.6176484265352604,0.8440944222692297,0.5597820124697774,-0.5091298607762061,0.2217793846559948,-0.4963045615326307,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.0201172945819592,-1.154877067698521,-0.8100471824719421,-0.7389551011106038,-1.3850331908889777,-0.2356420920990732,-0.396349032393835,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-0.0201172945819592,-1.3198047164045414,0.1138336113494527,1.2323941865052543,-0.3631459724240775,-0.4607681155357159,-1.2304606893451648,-0.262470436498723,0,3.5781504602831933,1,1
0.0,0.0,0.0,1.0,1,-1.5883453263647456,-1.2383309408944223,0.9447407250597384,-1.7282615601131088,0.3667734693365654,-0.3968061357226206,-1.3786706118613103,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,1.2724602042983897,0.14937947138048,0.1931955261495254,-0.8101386789242936,-0.947081525832592,0.4347884790775583,1.1719187523700287,-0.7169889396237944,0,-0.2370031753165423,0,0
0.0,0.0,0.0,1.0,1,-0.3739929787134667,-0.5728732332750209,1.7484197211461003,0.3505894572621991,1.0966929110972083,3.6810293026161975,0.4377626245574947,-0.262470436498723,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,0.8031092969239688,-0.3786787748718266,-0.3541090076012163,0.3840021570522984,-0.2171620840719489,0.2084774259083895,1.744077988130032,-0.7169889396237944,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,0.2145581591052505,1.5762571817814686,0.9769516116968916,1.104554291656179,1.8266123528578513,-0.2410932288686932,-0.7444700131875719,0.1920480666263483,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,0.6876340736810561,0.9386174318940342,0.4483565638378912,0.4915038868117484,-0.5091298607762061,0.7096561255369833,0.6824813338283393,-0.7169889396237944,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,-1.6330454127813574,0.1509249134767004,-1.3102006880597643,0.9505653274061556,0.6587412460408226,-0.1904628335465163,-0.3653283509369674,-0.7169889396237944,0,-0.2370031753165423,0,0
1.0,0.0,0.0,0.0,1,0.2145581591052505,-1.2163083910232817,0.3645745522507302,-0.0924919964760739,1.0966929110972083,-0.1675028824788235,0.7962238325035211,-0.262470436498723,0,3.5781504602831933,1,1
1.0,0.0,0.0,0.0,1,-0.9811691525391064,-1.386017251214484,0.1138336113494527,-0.9365258476955388,1.534644576153594,-0.4981261778536007,-1.5958153820593837,-0.7169889396237944,1,3.5781504602831933,1,1
1.0,0.0,0.0,0.0,1,-1.5883453263647456,-0.0276219437022621,-0.545694476259628,1.5113175934486922,0.2207895809844368,-0.1888926691509193,-1.1339519025904656,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-1.0966443757820192,-0.7695790350845733,-0.1825998537881403,-1.7791069728371731,-0.5091298607762061,-0.4996370907625714,-1.5958153820593837,0.1920480666263483,3,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.0201172945819592,0.067905695870361,0.2688648068697713,-0.2682718518935529,0.512757357688694,-0.5010887521849159,-1.6130490939798658,2.4646405822517052,0,-0.2370031753165423,0,0
0.0,0.0,0.0,1.0,1,-0.1393175250262563,-0.4198744657492015,-0.1189336996047557,-0.7389551011106038,-0.5091298607762061,-0.209097426090489,-1.154632356895044,2.4646405822517052,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,1.391660434742687,-0.0128919487226614,-0.5458571358994692,0.4566384609438186,-0.8010976374804634,-0.1138210355953919,1.4959125364750911,-0.7169889396237944,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,1.2724602042983897,-0.1886859871677317,1.8859808646983391,1.4357758374015106,0.0748056926323082,0.8467640655902512,0.5480583808485798,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,1.0377847506111793,-0.2007114584789467,0.5817762303001247,-0.0779647356977699,-0.3631459724240775,-0.2276727671478353,1.599314807997983,-0.262470436498723,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,0.0990829358623378,2.4996105392076484,1.1720770095652444,0.1646405192999074,1.8266123528578513,0.687199812105614,-1.5130935648410704,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,-0.0201172945819592,-0.2538843256020297,-0.3541090076012163,1.345706820576026,-0.6551137491283348,-0.3064772443608199,-0.8444255423263676,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.0201172945819592,-0.7687097239054493,0.3175192167539272,-1.2517674065847364,0.2207895809844368,-0.4872239043143607,-1.3648836423249249,-0.262470436498723,1,-0.2370031753165423,0,1
0.0,0.0,1.0,0.0,1,-0.3739929787134667,0.0461246213267548,-0.545694476259628,-0.9379785737733692,1.242676799449337,-0.4684708087971355,-1.4993065953046845,0.1920480666263483,0,-0.2370031753165423,0,1
0.0,0.0,0.0,1.0,1,-0.2547927482691696,-0.2655234363891894,-1.0136370952103,-0.4542207898558446,-0.8010976374804634,-0.0846100526886239,-0.8306385727899823,-0.7169889396237944,0,-0.2370031753165423,0,1
1.0,0.0,0.0,0.0,1,0.9223095273682664,0.1269222659197775,-0.1505190948628612,0.8866453799816183,0.0748056926323082,0.0481725288409236,0.5377181536962906,0.1920480666263483,0,-0.2370031753165423,0,0
